ID,ACTIVITY_UUID,GROUP_UUID,DESCRIPTION,FOR_COORDINATION,SECTION_UUID,PHASE_NAME,ORG_UNIT_CODE,ORG_UNIT_TYPE,STATUS,CONTRIBUTION_TYPE
bf36f2f0-2545-46d3-a3b6-6fbf2cd803ae,3348ee2d-0a48-4240-8159-832abb4c66f8,55273ea0-248a-41f7-b3d6-b9e03dc7141f,"Execute the lockout according to the lockout procedure, alert for any inconsistency, and participate to the VICs",0,6f0cd9cd-bb7f-40fb-b55b-6820092c462a,Installation,SY-RF-LIS,SECT,A,Other
99c6dd98-6910-4d81-8831-8d44f600334a,3348ee2d-0a48-4240-8159-832abb4c66f8,250f7968-d538-4a82-bc09-fde5b91254a2,"Obsolete cables indentification,  disconnection and DEC approval + contribute to the lockout preparation and validation",0,,Preparation,BE-CEM,GROUP,A,Other
a9f9ad28-7afb-4dce-b205-56b2e086d3a0,3348ee2d-0a48-4240-8159-832abb4c66f8,55273ea0-248a-41f7-b3d6-b9e03dc7141f,"Obsolete cables indentification,  disconnection and DEC approval + contribute to the lockout preparation and validation",0,6f0cd9cd-bb7f-40fb-b55b-6820092c462a,Preparation,SY-RF-LIS,SECT,A,Other
9dffef67-04cf-472c-8500-26f57531288e,3348ee2d-0a48-4240-8159-832abb4c66f8,a21229b0-b644-4314-bc90-36e0f6f8f537,Verify remaining installation after de-cabling and alert if any cable has been removed by mistake,0,,Commissioning,BE-EA,GROUP,A,Other
0f1eeb60-b1aa-45da-8b29-470e1424709a,3348ee2d-0a48-4240-8159-832abb4c66f8,47141482-7af2-46b7-8265-bc30da38aaa8,"Execute the lockout according to the lockout procedure, alert for any inconsistency, and participate to the VICs",0,,Installation,IT-CS,GROUP,A,Other
760f8046-7b48-44fd-aad1-2506455324ee,3348ee2d-0a48-4240-8159-832abb4c66f8,844daf98-ad1d-45c3-ada2-827c73fe1f5e,"Execute the lockout according to the lockout procedure, alert for any inconsistency, and participate to the VICs",0,,Installation,SY-BI,GROUP,A,Other
1d96bbbf-0946-4f4a-a8a5-85433b6985ef,3348ee2d-0a48-4240-8159-832abb4c66f8,47141482-7af2-46b7-8265-bc30da38aaa8,"Obsolete cables indentification,  disconnection and DEC approval + contribute to the lockout preparation and validation",0,,Preparation,IT-CS,GROUP,A,Other
b385f74f-a810-4c4a-9ec5-34c5e62a4bfb,0d6b4574-5ecf-4996-be4c-4f1152e0a4da,8365620a-eb50-4bb0-85bf-90c5d6f034a2,Survey and location of the éléments,0,,Installation,BE-GM,GROUP,A,Other
fe6cbc29-98ea-42ae-b650-aef1d4c6d313,fce66dd1-6936-4ded-9632-fe136d9f5355,eb22a561-2cf4-47cc-bc71-8124f8a5314f,SPS SEM electronics production,0,,Preparation,TE-MPE,GROUP,A,Other
58e927b2-2cd9-41c8-b500-24379ca0b5db,3b01fc00-f1cc-44e9-8f52-9890d4944f67,f2fa8353-5ffa-4562-a3fd-6e9ff054f910,Design and production of the instrument,0,,Preparation,EN-MME,GROUP,A,Other
a1863ced-a084-4da2-bf77-f3849c706fd5,46a66591-f285-4b17-ba0b-5f0c50d00ee3,844daf98-ad1d-45c3-ada2-827c73fe1f5e,,1,,,SY-BI,GROUP,A,Other
343ca9f6-db7c-4d32-9a24-fc5156090f05,07764008-03f4-41bf-b259-fc028437b2b9,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,1,,,EN-EL,GROUP,A,Other
493f44a1-5708-41ae-ae5c-347facffbc62,e1ce5829-b08d-4201-ae2f-96adcf716ecb,e0bc528b-929c-46a4-95d2-8fa201dc28f1,Safety Validation,0,f13a95d6-7377-4b33-96bb-779168e79cc8,Commissioning,HSE-FRS-OS,SECT,A,Other
fa26249f-ccd0-4afb-923d-4dac69ac8dc2,4e63016e-060a-4de5-9f08-0bae57360f46,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,1,,,EN-EL,GROUP,A,Other
197abdf7-04e2-4860-b5ff-ef362189cbd0,24378506-5892-43d5-923c-ff4c9470e2a4,2b580f8b-89b8-4e4f-8ddc-85ecc0f79115,,1,,,FAP-BC,GROUP,A,Other
f084ead0-b588-46b1-a896-2dd5d9c63a80,755a109e-c5ac-4cd6-a33d-f8ba7a75d4a4,47141482-7af2-46b7-8265-bc30da38aaa8,,1,,,IT-CS,GROUP,A,Other
ff56c440-a635-4e63-8423-3f0e3e6996b4,f7ac379b-e3be-4ba5-be48-dc9dfd8efc6a,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Shielding opening / closure (survey line of sight) - Survey equipment transportation,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
7e62252c-f67c-4732-bd29-86c73154a04e,c3b7889a-c27e-4cc2-9319-d2f12f3178da,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Optical fibres
5518db37-52f5-47fe-aaed-9b89638eab0e,e4a907db-9c8a-45b2-87f6-31d2b99492b1,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Preparation,EN-EL,GROUP,A,Signal cabling
1d7ad5c8-fcdb-4780-ac4b-6d4e5263b85b,e4a907db-9c8a-45b2-87f6-31d2b99492b1,6c347690-982c-4153-80ac-5fdf9f39b2e2,"WP contribution for IRP study and CE Design (Integration studies, CE spec review, etc.)",0,,Preparation,EN-CV,GROUP,A,Other
9ca98bd7-dcea-4bd3-8923-05a60178650a,e4a907db-9c8a-45b2-87f6-31d2b99492b1,9385096e-5e4e-4b71-9264-201b56f567b7,"WP contribution for IRP study and CE Design (Integration studies, CE spec review, etc.)",0,,Preparation,ATS-DO,GROUP,A,Other
084e7e7e-9f61-498e-9553-609c26c52897,e4a907db-9c8a-45b2-87f6-31d2b99492b1,9da48bdd-d914-47f1-89b3-d14d1104e1b1,"WP contribution for IRP study and CE Design (Integration studies, CE spec review, etc.)",0,c3fb0919-85dd-4c9b-8abc-261838db537b,Preparation,EN-HE-PO,SECT,A,Other
e34f8c98-a29a-468f-8cb0-e46abb854383,e4a907db-9c8a-45b2-87f6-31d2b99492b1,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,"WP contribution for IRP study and CE Design (Integration studies, CE spec review, etc.)",0,,Preparation,HSE-OHS,GROUP,A,Other
7e7bc4a0-ee4d-466b-8a73-4aa4ce2d0a8b,f05bbe2b-f099-42b7-aa41-aab16e8eeca2,9a7f2c0d-76f3-4679-98b9-a46731057a19,"contribution for CE works (material approval, integration updating,  fire detection, site inspection, etc.)",0,133fa64c-35f9-4ce2-a024-2b521805fd1f,Installation,EN-AA-AS,SECT,A,Other
3f0fabf0-da54-4add-bc04-3907d76279ec,0619c270-afad-494d-93e1-6c4f3bb87e44,0c121619-6bc2-4622-a6c1-e045e3270464,Preparing the access point installation areas,0,,Preparation,SCE-PPM,GROUP,A,Other
49cda8f0-8af2-41eb-96ab-4c7eaf4c2e46,f494a338-d49b-489e-940f-6a08381a1ce5,250f7968-d538-4a82-bc09-fde5b91254a2,consolidation of movement drives,0,d7688989-edef-47d5-84fe-93b288985134,Preparation,BE-CEM-MRO,SECT,A,Other
beed0946-1503-4918-92bd-727f3cae346a,f494a338-d49b-489e-940f-6a08381a1ce5,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Perform heavy handling during the execution phase of the project,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
087fbf49-82af-44cd-9702-b236b9978d3a,1e5f2fd2-a350-46f5-821e-c310e2182200,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Safety inspection of new installation,0,,Commissioning,HSE-OHS,GROUP,A,Other
f990fe17-2fa0-4017-bf21-77025183fcf0,59d4add0-7f75-45fc-b19b-980f5f575f4f,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Transport and handling,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
2cfbb80c-adaa-4dbe-812f-a0c3bc364dc6,f05bbe2b-f099-42b7-aa41-aab16e8eeca2,9a7f2c0d-76f3-4679-98b9-a46731057a19,"contribution for CE works (material approval, integration updating, access control, site inspection, etc.)",0,ed1dc232-682a-4384-b12c-126048fb6b7d,Installation,EN-AA-AC,SECT,A,Other
56ed5247-7df0-4b9a-a735-ad9b4c185017,59d4add0-7f75-45fc-b19b-980f5f575f4f,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,technical approval,0,,Commissioning,HSE-OHS,GROUP,A,Other
52738c69-12ed-4422-be88-bc471054434b,cc7961fd-ff4b-40ab-991a-a6e675ddd3ab,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Installation,0,52676cd8-cf43-4b89-a47e-a30af2a0a70d,Installation,TE-VSC-ICM,SECT,A,Other
d1c110cd-9585-4d39-9d74-448dab893113,32ea18ce-6744-497c-8717-2255647f7c39,f7193902-20e6-421d-996a-4580547d9933,,1,,,EN-ACE,GROUP,A,Other
4340f7d2-40f5-4d13-bac2-ecbd07cfa6ad,32ea18ce-6744-497c-8717-2255647f7c39,9a7f2c0d-76f3-4679-98b9-a46731057a19,Tests and commissioning,0,bdb5de2f-ce54-4727-93a2-7ff8b056fb85,Commissioning,EN-AA-CSE,SECT,A,Other
d5472cf0-1780-4d65-88ab-06ca8ede89c2,32ea18ce-6744-497c-8717-2255647f7c39,2914bebb-400c-43d4-aa91-49bb5c4d2b0a,design and drawings,0,fed0aa83-c449-4523-b1b6-ee9814b4febc,Preparation,SCE-SAM-CE,SECT,A,Other
eeb85d28-61b3-4b20-8245-addfbadccf13,32ea18ce-6744-497c-8717-2255647f7c39,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Transport and handling,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
dc359353-eaa1-4537-b1ff-aaa6888c50c3,8b46396f-7a11-4952-a8f0-af0e72455a0a,189b7989-6957-415a-ae80-285adf8a14e2,Commissioning of new HV switchgears,0,,Commissioning,TE-CRG,GROUP,A,Other
2661434b-4c0d-43b6-96fd-5abb8a183586,cd889f5f-d806-48ea-aee7-0d9bad9313c3,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Transport/handling of busbars,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
68fc6885-58ed-4b3f-b2dd-3c30fb078698,3e6416eb-5f5e-41c6-b052-61130156816a,250f7968-d538-4a82-bc09-fde5b91254a2,Powering and Controls,0,d7688989-edef-47d5-84fe-93b288985134,Installation,BE-CEM-MRO,SECT,A,Other
d99b624e-b66f-4e96-bf22-8e3465adf47f,8e4b4ac1-5300-401d-8d48-e303cc26f8da,f7193902-20e6-421d-996a-4580547d9933,drilling for pillar infrastructure,0,5a797281-b4d7-41cd-b4bb-86ee58b5ff38,Installation,EN-ACE-COS,SECT,A,Other
8960502e-08dd-4a18-9cb4-529c829dadaf,1383d8b3-0337-49d8-a2a2-b2d9f1af0683,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Opening of vacuum sectors,0,ca7bdb10-0b02-4d46-8cd3-099be9e45785,Installation,TE-VSC-BVO,SECT,A,Other
4494b779-a572-4355-be19-feddfe2dca22,460717bc-7fbf-428e-af2c-9eac4b4f1674,2914bebb-400c-43d4-aa91-49bb5c4d2b0a,Responsible for the activity,0,2cf1f657-f324-4fac-ba4a-6708ae47a134,Preparation,SCE-SAM-IN,SECT,A,Other
257a397b-43bf-400c-8ef7-15774d351563,460717bc-7fbf-428e-af2c-9eac4b4f1674,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Safety Coordination,0,,Commissioning,HSE-OHS,GROUP,A,Other
228c83ee-efdb-4536-900e-0952285f9549,7cb7777f-8f14-4133-b434-fdc48084f614,2914bebb-400c-43d4-aa91-49bb5c4d2b0a,,1,,,SCE-SAM,GROUP,A,Other
434792ed-4b9a-4e65-aae0-7d20b974ea7b,742b4336-c716-4e14-a19e-018f8f2ec78a,6c347690-982c-4153-80ac-5fdf9f39b2e2,,1,,,EN-CV,GROUP,A,Other
b2622b71-7521-48bf-8872-e85062e40e89,acd7153f-33d8-4224-8623-77c32fcb3bc6,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,AC power distribution
187ef857-7d2d-4180-a320-aa9f7ed096eb,25c0dd3d-6c60-4bfb-b4aa-1fbaa5f1f0b1,6c347690-982c-4153-80ac-5fdf9f39b2e2,EN-CV executing the work for CRG,0,fc684776-2056-46df-b5ea-579caa7a4baf,Preparation,EN-CV-WMC,SECT,A,Other
868075f6-effa-47bc-8fa0-243675657c7d,66d54e6d-469c-48b5-bea2-87a2d907ffce,9a7f2c0d-76f3-4679-98b9-a46731057a19,,1,,,EN-AA,GROUP,A,Other
6f94af4a-984b-4eb7-8074-c6ff121c5e9e,66d54e6d-469c-48b5-bea2-87a2d907ffce,9a7f2c0d-76f3-4679-98b9-a46731057a19,Responsible for the activity,0,133fa64c-35f9-4ce2-a024-2b521805fd1f,Preparation,EN-AA-AS,SECT,A,Other
93ae3171-10fd-4ad3-bb9b-7f3b5545d2fb,66d54e6d-469c-48b5-bea2-87a2d907ffce,9a7f2c0d-76f3-4679-98b9-a46731057a19,Responsible for the activity,0,133fa64c-35f9-4ce2-a024-2b521805fd1f,Installation,EN-AA-AS,SECT,A,Other
320516dd-1190-4d9a-895c-6960b79cfbcc,acd7153f-33d8-4224-8623-77c32fcb3bc6,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Signal cabling
178cf2dd-e984-483d-bbb5-b13e34a0ca75,576158d3-e648-452b-9b8f-c127a2a7e152,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Signal cabling
26661d77-f61d-4911-9f88-5d6547ba6283,f186a303-6f00-4cad-a609-a20ad39d8051,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Optical fibres
c9cebde5-bc53-4f54-9465-d5c43964451f,26e6f1a7-f4b3-40fa-b023-9d767d5dec17,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Signal cabling
a04562f9-dd02-4ee0-9204-533d4550c3fc,b84fdda7-0f2c-4d16-a4a4-19b1bb08b154,68e4b8f0-0990-4afe-9535-3b0e31a4e740,,1,,,TE-VSC,GROUP,A,Other
599cf869-d2e1-418b-a310-ba9eac4f5f02,b84fdda7-0f2c-4d16-a4a4-19b1bb08b154,773c574a-3205-4ca4-8062-aee43473d967,Preparation DIMR (if needed),0,,Installation,HSE-RP,GROUP,A,Other
8a036f5c-a5fe-4c2b-b0d3-a964dd720794,b84fdda7-0f2c-4d16-a4a4-19b1bb08b154,773c574a-3205-4ca4-8062-aee43473d967,Preparation DIMR (if needed),0,,Preparation,HSE-RP,GROUP,A,Other
a155671b-7a37-482d-be1f-ff682ee3e548,b84fdda7-0f2c-4d16-a4a4-19b1bb08b154,f7193902-20e6-421d-996a-4580547d9933,Updating of layout drawings,0,bbc9321f-9e13-49f4-82dc-f62bfad19d67,Installation,EN-ACE-CL,SECT,A,Other
aabd2b8a-371c-457b-8075-d054a5a655e4,b84fdda7-0f2c-4d16-a4a4-19b1bb08b154,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Vacuum controls installation (racks-tunnel),0,52676cd8-cf43-4b89-a47e-a30af2a0a70d,Installation,TE-VSC-ICM,SECT,A,Other
6b66963b-38ee-4f29-8664-caede83a433f,b84fdda7-0f2c-4d16-a4a4-19b1bb08b154,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Vacuum controls preparation,0,52676cd8-cf43-4b89-a47e-a30af2a0a70d,Preparation,TE-VSC-ICM,SECT,A,Other
e9ca0434-84bc-48db-874a-b60181d75931,e98877c6-a052-4f65-aead-eeb5185b5c0d,68e4b8f0-0990-4afe-9535-3b0e31a4e740,,1,,,TE-VSC,GROUP,A,Other
12c23c2e-4002-4c69-8b29-19b6bc6f431c,034bbef4-a1e1-4a75-a823-21ef9b822bb2,f7193902-20e6-421d-996a-4580547d9933,Integration studies,0,d2b98fce-83cf-432d-a9b1-12586d92a39f,Preparation,EN-ACE-INT,SECT,A,Other
30dd7dcf-fc5c-4dfd-882e-68389caec363,c0d433a1-03b6-4bd3-bd3f-e6fb14a8f50d,f7193902-20e6-421d-996a-4580547d9933,Integration studies,0,d2b98fce-83cf-432d-a9b1-12586d92a39f,Preparation,EN-ACE-INT,SECT,A,Other
13c3d2f2-c67c-42c0-9ff1-b7f7cc97e896,d70a47c4-dd0e-4c26-a205-3a6376befe98,773c574a-3205-4ca4-8062-aee43473d967,Radiation protection follow-up,0,6aa6f43a-5531-4ff2-a6b8-fe01fe73e0ca,Installation,HSE-RP-AS,SECT,A,Other
e1011e51-9440-44fc-8235-1c27e01d222b,57d9b8df-98f0-4a4e-b224-6992be542539,68e4b8f0-0990-4afe-9535-3b0e31a4e740,Local cables and controllers preparation,0,52676cd8-cf43-4b89-a47e-a30af2a0a70d,Preparation,TE-VSC-ICM,SECT,A,Other
16356124-bc74-4dec-a03c-e6eaafee113b,d70a47c4-dd0e-4c26-a205-3a6376befe98,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Perform heavy handling during the execution phase of the project,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
dce75ae2-9aba-46ac-bb76-d81d809c0ca4,3b85ec25-6612-49b3-a93b-d0986ebaf804,9a7f2c0d-76f3-4679-98b9-a46731057a19,Study and implementation of the modifications (if required) of the EIS system,0,ed1dc232-682a-4384-b12c-126048fb6b7d,Commissioning,EN-AA-AC,SECT,A,Other
2b0baa70-d656-4a2a-89ce-ce9b31d0ebab,3ba5671d-4022-47f6-9303-3f5e83162a77,250f7968-d538-4a82-bc09-fde5b91254a2,test slit movements,0,d7688989-edef-47d5-84fe-93b288985134,Commissioning,BE-CEM-MRO,SECT,A,Other
7660fef0-2e28-4f88-a6a0-7e4d58133a75,578965c3-8946-4514-b23c-fe64b0a62da3,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Perform heavy handling during the execution phase of the project,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
148b4fb0-2f38-4e3b-8917-8f6be0449dae,578965c3-8946-4514-b23c-fe64b0a62da3,f2fa8353-5ffa-4562-a3fd-6e9ff054f910,design and drawings,0,6eab008e-91aa-4073-a5be-aaddb66d2933,Preparation,EN-MME-EDM,SECT,A,Other
06336f46-8349-4ca1-ba6e-97ed9a0ed737,ab773112-ed60-49b9-b861-dd5b2b1dfd95,9da48bdd-d914-47f1-89b3-d14d1104e1b1,upgrading crane,0,c3fb0919-85dd-4c9b-8abc-261838db537b,Preparation,EN-HE-PO,SECT,A,Other
e2fefbad-009c-41e8-824f-a162efffba9b,73e2b599-39bc-4248-8b8e-e90175a72ac9,6c347690-982c-4153-80ac-5fdf9f39b2e2,,0,787cd312-d60a-4b0d-a684-9b9a6ddaf863,Commissioning,EN-CV-PJ,SECT,A,Study/new installation: major modification or new system
9a0da1b2-eee6-433a-b4ac-ea4fda1b19d1,04c31860-7638-4dbf-8059-8d5fc46e1959,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Preparation,EN-EL,GROUP,A,Signal cabling
16d741cb-c029-4424-a675-4e84d74983e4,061846f2-2ec6-4d09-b6be-b719669c0c42,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Optical fibres
e8416770-49d4-4cd3-90e4-94dd0b34b5b6,f32a5373-aec0-4b1d-96b7-aa7a050cc9d5,47141482-7af2-46b7-8265-bc30da38aaa8,Networking in the SSRs,0,a24f4c4f-3187-4f19-b4e1-d95cf53a0e86,Preparation,IT-CS-DO,SECT,A,Other
4927c74c-6c58-4332-931d-a65f3cad62b4,503edae8-f4b3-4677-8dfb-2fb2c4d2f02f,8365620a-eb50-4bb0-85bf-90c5d6f034a2,,0,37e884c0-072c-41fc-97fc-0007becec31e,Preparation,BE-GM-ASG,SECT,A,Fiducialisation / assembly measurements
1f8e3fa8-dca6-49e8-8060-70fd937f4af2,503edae8-f4b3-4677-8dfb-2fb2c4d2f02f,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Perform heavy handling during the execution phase of the project,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
f2913641-9c45-4a0a-b49b-cadc328ba5bf,f494a338-d49b-489e-940f-6a08381a1ce5,250f7968-d538-4a82-bc09-fde5b91254a2,Tests and commissioning,0,d7688989-edef-47d5-84fe-93b288985134,Commissioning,BE-CEM-MRO,SECT,A,Other
02dafcb1-3bd9-44f1-8ce2-f593a4c47ed8,71bc6be0-7750-4d74-a32c-ad0a9e1a4da4,9a7f2c0d-76f3-4679-98b9-a46731057a19,Design of the ccess control systems,0,ed1dc232-682a-4384-b12c-126048fb6b7d,Preparation,EN-AA-AC,SECT,A,Other
cb5c1752-433c-48ec-97ba-b9f9850096df,3e9a76e1-7d7f-4470-8777-2782ca5f9c7a,9a7f2c0d-76f3-4679-98b9-a46731057a19,"""contribution for CE works (material approval, integration updating access control, site inspection, etc.) """,0,ed1dc232-682a-4384-b12c-126048fb6b7d,Preparation,EN-AA-AC,SECT,A,Other
a73786b9-bfc8-4691-a9e1-75303eb9cee3,c4e95210-06a6-4a08-a2b8-488a8ccb4e13,6c347690-982c-4153-80ac-5fdf9f39b2e2,"contribution for CE works (site installation supplies, networks deviation, material approval, integration updating, site inspection, etc)",0,,Installation,EN-CV,GROUP,A,Other
9e509a1b-d1da-4dde-b580-011d4d515e8a,c4e95210-06a6-4a08-a2b8-488a8ccb4e13,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,contribution for CE works (safety correspondent support),0,,Installation,HSE-OHS,GROUP,A,Other
d415c879-57af-48be-9ab1-57a3edd8c9be,c4e95210-06a6-4a08-a2b8-488a8ccb4e13,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,"WP contribution for IRP study and CE Design (Integration studies, CE spec review, etc.)",0,,Preparation,HSE-OHS,GROUP,A,Other
75c41711-1e83-4685-9fe4-3093e1585d6a,7799d225-2949-4483-a295-8aefc8770d94,a4610065-36e3-44bc-9657-0ffe487ee28f,,1,,,TE-MSC,GROUP,A,Other
d8b6ddfe-9cce-4a8e-a893-11827b6d61e3,7799d225-2949-4483-a295-8aefc8770d94,acf7a512-bb71-49f1-8e64-127efe59ca80,Condemnation of the power converters,0,,Installation,SY-EPC,GROUP,A,Other
5ef4e2f8-2fd0-45a5-adbf-82137c2f36cc,46a66591-f285-4b17-ba0b-5f0c50d00ee3,250f7968-d538-4a82-bc09-fde5b91254a2,Design and production of new BTV electronics,0,11a6700c-1a57-4df6-b821-b5ce9527d7db,Preparation,BE-CEM-EPR,SECT,A,Other
e370124e-d170-4fca-ad97-056a16d937f2,46a66591-f285-4b17-ba0b-5f0c50d00ee3,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,0,,Installation,EN-EL,GROUP,A,Racks installation
8ca90f05-dacd-4ab8-ac62-210a868aa5e0,ff9cf5cb-18b0-472d-833a-13b416992940,2d7f1df3-0ff2-4720-a6d2-4f6afe6b241a,,1,,,EN-EL,GROUP,A,Other
6bd822e8-7250-4621-aaf5-20c788d16334,ff9cf5cb-18b0-472d-833a-13b416992940,9a7f2c0d-76f3-4679-98b9-a46731057a19,Study of the fire detection system,0,133fa64c-35f9-4ce2-a024-2b521805fd1f,Preparation,EN-AA-AS,SECT,A,Other
4d888110-4026-4d88-a62d-021b34b2ba2c,ff9cf5cb-18b0-472d-833a-13b416992940,0c121619-6bc2-4622-a6c1-e045e3270464,Building demolition and building construction,0,,Installation,SCE-PPM,GROUP,A,Other
b05485e8-bcbc-40d8-a84a-dc621a466655,ff9cf5cb-18b0-472d-833a-13b416992940,6c347690-982c-4153-80ac-5fdf9f39b2e2,,0,,Preparation,EN-CV,GROUP,A,Study/new installation: major modification or new system
0d8d26cb-48d9-4566-99cf-ce463da118cb,ff9cf5cb-18b0-472d-833a-13b416992940,0c121619-6bc2-4622-a6c1-e045e3270464,"Study + procurement for the demolition of the existing building 203, Study + procurement + construction permit for the new building 392",0,,Preparation,SCE-PPM,GROUP,A,Other
87b2056b-64a1-4a06-ba3e-f2ae45ff3178,ff9cf5cb-18b0-472d-833a-13b416992940,6c347690-982c-4153-80ac-5fdf9f39b2e2,,0,,Installation,EN-CV,GROUP,A,Study/new installation: major modification or new system
8a2cc03d-ceb4-4299-b652-ef562e2e9f3e,ff9cf5cb-18b0-472d-833a-13b416992940,47141482-7af2-46b7-8265-bc30da38aaa8,Preparation of IT starpoint connection,0,a24f4c4f-3187-4f19-b4e1-d95cf53a0e86,Preparation,IT-CS-DO,SECT,A,Other
f25a9ce9-9618-41ea-9218-71bec26558cd,ff9cf5cb-18b0-472d-833a-13b416992940,47141482-7af2-46b7-8265-bc30da38aaa8,Installation of IT starpoint connection,0,a24f4c4f-3187-4f19-b4e1-d95cf53a0e86,Installation,IT-CS-DO,SECT,A,Other
a69e6052-c575-438b-940e-40978c79e29b,ff9cf5cb-18b0-472d-833a-13b416992940,f7193902-20e6-421d-996a-4580547d9933,Support from EROS for VIC,0,8ccd1e02-c0fc-4712-9055-8b850b2a01ba,Preparation,EN-ACE-OSA,SECT,A,Other
b7a18525-b093-437f-9243-ca854b5970be,ff9cf5cb-18b0-472d-833a-13b416992940,9a7f2c0d-76f3-4679-98b9-a46731057a19,Installation of  fire detection system,0,133fa64c-35f9-4ce2-a024-2b521805fd1f,Installation,EN-AA-AS,SECT,A,Other
ce1689c7-0d07-45f1-ae81-a29358c33114,ff9cf5cb-18b0-472d-833a-13b416992940,9da48bdd-d914-47f1-89b3-d14d1104e1b1,Perform heavy handling during the execution phase of the project,0,2f71f349-ecf9-46cf-9d73-4f94f4846af6,Installation,EN-HE-HH,SECT,A,Other
366b5e76-a807-499c-9b2d-209f023a1abf,a57304c3-02ff-43c3-b20b-7536b21a3eac,250f7968-d538-4a82-bc09-fde5b91254a2,Design and production of electronics,0,11a6700c-1a57-4df6-b821-b5ce9527d7db,Preparation,BE-CEM-EPR,SECT,A,Other
7f253167-cf26-4bbf-9d70-ce4b995c8158,ff9cf5cb-18b0-472d-833a-13b416992940,7f0d63a1-c1c1-440e-8d54-be9ab65432b6,Project safety pre-approval,0,,Preparation,HSE-OHS,GROUP,A,Other
5993c645-bdf0-44b1-99f8-62ca47bbb041,ff9cf5cb-18b0-472d-833a-13b416992940,6dfb05d0-9989-43fb-a016-31eee0f2112a,Waste and recycling,0,,Installation,SCE-SSC,GROUP,A,Other
f20955c5-a19c-44f2-822d-4ecc1df2f9cd,bae5da49-6333-4ae6-9853-dc98e426085a,47141482-7af2-46b7-8265-bc30da38aaa8,,1,,,IT-CS,GROUP,A,Other
ea4975b6-76ba-49ca-971d-729493b7bd91,bae5da49-6333-4ae6-9853-dc98e426085a,f7193902-20e6-421d-996a-4580547d9933,ECR,0,bbc9321f-9e13-49f4-82dc-f62bfad19d67,Preparation,EN-ACE-CL,SECT,A,Other
31e7a153-0259-4dbc-87ac-beac6a99f51a,372c8413-ca68-4ede-869f-ae85ea63d423,e461b305-7e3b-4d74-8bb9-6fd37ff09d56,instrument studies,0,,Preparation,BE-ABP,GROUP,A,Other
00c56c8c-40c9-4950-9a42-e33912deb366,372c8413-ca68-4ede-869f-ae85ea63d423,68e4b8f0-0990-4afe-9535-3b0e31a4e740,breaking of vacuum and bake out for installation,0,ca7bdb10-0b02-4d46-8cd3-099be9e45785,Installation,TE-VSC-BVO,SECT,A,Other
